ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
MARKS AND SPENCER GROUP P.L.C.,MKS,GB0031274896,GB,20180801,Retail - Consumer Discretionary,10,7.3,9.3,6.8,7.9,9.2,9.50,,5.50,7.70,7.9,,10,2.9,2.4,6.2,9.90,3.4,6.30,1.4,1.8,0,4.10,15.00,10.00,7.10,0,1.4,3.00,5.10,6.2,6.3,4.80,6.90,4.70,7.9,7.40,4.80,5.20,5.00,5.00,5.00,5.00,33,28,99,95,1,93,57,79,36,54,21
MONDI PLC,MNDI,GB00B1CRLC47,GB,20180801,Paper & Forest Products,8.2,5.9,6.5,1.5,7.7,7.9,5.60,7.80,1.50,,7.7,,7.9,5.6,2.2,6.6,4.40,6.1,3.50,4.1,4.6,1.6,1.50,15.00,10.00,4.50,0,4.3,4.30,6.20,6.3,5.8,8.80,3.20,5.00,7.7,9.20,5.30,7.50,5.00,5.00,5.00,5.00,70,75,77,47,1,90,47,79,36,76,44
RSA INSURANCE GROUP PLC,RSA,GB00BKKMKR23,GB,20180801,Property & Casualty Insurance,6.3,4.7,6,3.2,7.4,6,10.00,,4.80,2.10,7.4,,10,0.8,0.1,0.6,10.00,1.4,5.10,0.6,1.4,0,10.00,0.00,4.20,8.00,0,0.4,8.90,6.70,4.9,0,1.10,8.60,2.70,7.4,8.10,4.70,5.80,5.00,5.00,4.20,4.20,33,29,91,72,2,86,35,62,8,54,21
THE SAGE GROUP PLC.,SGE,GB00B8C3BL03,GB,20180801,Software & Services,5.7,4.8,3.6,3.8,7.8,9,5.00,,3.20,4.40,7.8,,9,1.4,3.6,5.8,5.00,3,1.00,1.6,2.2,5.1,6.30,0.00,6.70,6.00,0,0.4,7.10,3.30,3.8,0.9,4.40,8.00,5.40,7.8,4.80,5.40,3.20,5.00,5.00,5.00,5.00,17,13,90,71,1,91,51,79,36,93,85
SCHRODERS PLC,SDR,GB0002405495,GB,20180801,Asset Management & Custody Banks,9.7,6.7,10,6.6,6.3,10,9.30,,4.80,7.60,6.3,,10,1.1,0.3,0.8,9.30,2.1,4.40,0.7,0.8,0,10.00,0.00,4.80,8.80,0,0.2,9.00,6.80,3.9,0,7.10,8.40,8.50,6.3,8.30,5.20,6.50,5.00,5.00,5.00,5.00,83,87,77,47,2,62,10,15,0,54,21
STANDARD LIFE ABERDEEN PLC,SLA,GB00BVFD7Q58,GB,20180801,Asset Management & Custody Banks,6.6,5.6,10,4.8,7.4,10,7.60,,3.60,5.30,7.4,,10,1,0.2,0.8,7.60,2,2.60,0.6,1,0,9.60,0.00,5.40,8.00,0,0.2,10.00,6.60,5.9,0,3.50,8.80,5.30,7.4,7.90,5.20,6.10,5.00,5.00,5.00,5.00,14,9,72,41,1,86,35,79,36,99,98
XCHANGING LIMITED,DXC,GB00B1VK7X76,GB,20180801,Software & Services,5.1,4.6,4.8,3.9,5.8,10,6.40,,2.10,5.60,5.8,,10,1.6,1.6,1.6,6.40,2.8,2.20,1.9,2.9,4,1.90,0.00,8.80,3.70,0,0.4,10.00,5.10,5.9,0.9,5.60,6.20,4.80,5.8,5.80,4.90,3.70,3.70,3.70,5.00,5.00,39,43,65,54,2,46,39,37,60,32,10
SCOTTISH POWER LIMITED,IBE,XS0099386053,GB,20180801,Utilities,10,7.9,8.5,5.9,6.7,10,8.70,8.60,5.90,,6.7,,10,2.4,7.3,3.7,8.70,4.5,6.20,5.1,4.6,4.8,4.60,0.00,8.20,5.80,0,4,7.30,6.20,6.4,4.2,10.00,1.80,5.00,6.7,8.10,6.40,7.50,5.00,5.00,5.00,5.00,66,79,81,86,1,71,53,58,26,32,6
THE PENINSULAR AND ORIENTAL STEAM NAVIGATION COMPANY,,USG71710AL41,GB,20180801,Transportation Infrastructure,4.5,5,5.9,5.4,4.2,5.7,,5.90,5.40,,3.5,4.70,5.7,4.7,2.4,2.3,3.80,4.2,1.00,2.6,6,0,2.00,0.00,6.20,1.20,30,7.3,4.50,2.50,3.3,2.1,5.00,0.70,0.00,3.5,4.70,7.90,5.60,5.00,5.00,5.00,5.00,75,75,40,55,4,12,25,3,4,17,51
NATIONAL GRID ELECTRICITY TRANSMISSION PLC,NG,XS0880448195,GB,20180801,Utilities,10,7.6,8.2,3.8,8.2,10,7.80,8.00,3.80,,8.2,,10,2.7,6.4,3.7,8.80,1.5,3.80,5.3,4,3.3,7.50,0.00,5.80,6.30,0,3.3,7.30,4.10,6,4.1,10.00,2.20,5.80,8.2,7.40,5.70,6.10,5.00,5.00,5.00,5.00,70,75,87,64,1,96,74,79,36,93,85
SUMITOMO CORPORATION CAPITAL EUROPE PLC,,XS0441574380,GB,20180801,Trading Companies & Distributors,4,5.3,5.3,7.3,3.9,10,2.80,10.00,7.30,,3.9,,10,2.2,1,6.3,6.10,2.6,1.70,2,2,1.1,4.00,0.00,6.00,3.00,23,2.4,6.20,1.00,6.2,2.7,9.10,2.10,4.20,3.9,5.30,5.20,3.50,5.00,5.00,5.00,5.00,7,7,31,85,4,16,55,52,50,28,92
FCE BANK PLC,F,XS1389894707,GB,20180801,Consumer Finance,2.4,3.7,4.8,2.9,3.2,3.1,9.90,,4.50,1.60,3.2,,10,2.4,1.4,5.7,9.90,3.9,6.80,3.2,7,6.5,4.50,20.00,9.70,7.20,0,3.4,6.00,6.70,9.8,9,10.00,3.20,7.50,3.2,7.10,6.60,6.70,4.20,4.20,4.20,4.20,8,8,13,4,3,9,4,4,8,54,49
WESSEX WATER SERVICES FINANCE PLC,YTLP,XS0178489844,GB,20180801,Utilities,4.1,5.1,5.2,6.1,3.6,7.6,4.40,6.60,6.10,,3.6,,7.6,4.2,4.3,4.1,4.40,6,3.40,3.2,4,2.9,9.30,0.00,5.20,7.50,0,4.4,6.10,5.20,5,2.8,8.00,2.30,3.30,3.6,3.30,6.20,2.50,5.00,5.00,5.00,5.00,59,62,15,14,4,10,7,20,13,28,63
LAND SECURITIES P L C,,XS0163504516,GB,20180801,Real Estate Management & Services,7.6,6,7.7,3,6.4,9,8.10,10.00,3.00,,6.4,,9,4.1,0.4,0.9,8.50,4.1,5.60,1.6,1.3,2.3,9.90,0.00,3.10,6.00,0,2.1,8.60,4.60,3.2,1.9,10.00,0.00,5.00,6.4,7.80,5.30,6.10,5.00,5.00,5.00,5.00,31,27,44,13,2,64,12,79,36,60,25
WESTERN POWER DISTRIBUTION (SOUTH WALES) PLC,PPL,XS0496999219,GB,20180801,Utilities,3.9,5,4.9,4.1,5.8,5.9,7.20,3.90,4.10,,5.8,,5.9,5.4,7.7,3.7,7.20,3.1,3.30,5.1,5.7,5,8.30,0.00,5.20,6.50,0,3.6,7.30,4.40,5.1,4.4,9.20,1.90,4.20,5.8,6.60,5.70,5.30,5.00,5.00,5.00,5.00,14,15,51,37,2,51,45,48,79,54,49
Sumitomo Corporation Capital Netherlands B.V.,,XS0085091154,GB,20180801,Trading Companies & Distributors,4,5.3,5.3,7.3,3.9,10,2.80,10.00,7.30,,3.9,,10,2.2,1,6.3,6.10,2.6,1.70,2,2,1.1,4.00,0.00,6.00,3.00,23,2.4,6.20,1.00,6.2,2.7,9.10,2.10,4.20,3.9,5.30,5.20,3.50,5.00,5.00,5.00,5.00,7,7,31,85,4,16,55,52,50,28,92
SEVERN TRENT UTILITIES FINANCE PLC.,SVT,XS0209710960,GB,20180801,Utilities,5.2,5.1,5,3.6,7.1,8.9,3.30,,8.60,3.60,7.1,,8.9,4.8,3,2.1,3.70,8.6,5.30,5.8,3.2,2.2,8.60,0.00,6.10,7.70,0,2.5,6.60,8.40,6.7,4.3,9.80,3.00,5.80,7.1,6.90,5.80,5.70,5.00,5.00,5.00,5.00,15,11,77,47,1,81,26,79,36,76,44
IMPERIAL BRANDS FINANCE PLC,IMB,US453140AF21,GB,20180801,Tobacco,5.5,4.5,6.2,2.5,8.1,10,6.20,,0.00,3.80,8.1,,10,3.1,2.7,2.4,8.40,3.6,5.00,5.6,4.4,0,6.50,0.00,8.70,8.20,0,4.7,4.00,7.50,7.5,6.8,6.90,2.60,2.50,8.1,6.50,5.30,4.80,5.00,5.00,3.70,3.70,60,56,87,64,1,96,71,79,36,93,85
EXPERIAN FINANCE PLC,EXPN,XS0482908091,GB,20180801,Professional Services,6.9,6.1,10,5.4,7.3,10,7.90,,5.50,5.40,7.3,,10,1.7,0.9,1.4,7.90,2.8,3.70,2.1,4,0,8.60,0.00,5.90,7.50,0,0.5,5.60,4.10,4.3,0.3,5.70,7.00,5.70,7.3,10.00,5.30,8.30,5.00,5.00,5.00,5.00,10,7,68,36,2,84,31,90,45,96,90
SCOTTISH POWER UK PLC,,XS0087240163,GB,20180801,Utilities,10,7.9,8.5,5.9,6.7,10,8.70,8.60,5.90,,6.7,,10,2.4,7.3,3.7,8.70,4.5,6.20,5.1,4.6,4.8,4.60,0.00,8.20,5.80,0,4,7.30,6.20,6.4,4.2,10.00,1.80,5.00,6.7,8.10,6.40,7.50,5.00,5.00,5.00,5.00,66,79,81,86,1,71,53,58,26,32,6
H.J. HEINZ FINANCE UK PLC,KHC,XS0107681016,GB,20180801,Food Products,5.3,4.6,4.4,4.6,4.9,4.7,4.30,,2.30,3.90,4.9,,9.2,3.8,1.8,8.2,3.70,7.9,4.60,3.6,3.9,0,2.30,0.00,6.40,1.70,0,5.2,2.80,0.00,8.9,6.7,6.30,3.20,2.50,4.9,4.00,4.80,1.80,4.20,4.20,4.20,4.20,30,33,17,5,3,31,20,52,87,93,90
EAST WORCESTER WATER LIMITED,,GB0003016176,GB,20180801,Utilities,5.2,5.1,5,3.6,7.1,8.9,3.30,,8.60,3.60,7.1,,8.9,4.8,3,2.1,3.70,8.6,5.30,5.8,3.2,2.2,8.60,0.00,6.10,7.70,0,2.5,6.60,8.40,6.7,4.3,9.80,3.00,5.80,7.1,6.90,5.80,5.70,5.00,5.00,5.00,5.00,15,11,77,47,1,81,26,79,36,76,44
NATIONAL GRID GAS PLC,BC62,XS0103338140,GB,20180801,"Oil & Gas Refining, Marketing, Transportation & Storage",10,7.6,8.2,3.8,8.2,10,7.80,8.00,3.80,,8.2,,10,2.7,6.4,3.7,8.80,1.5,3.80,5.3,4,3.3,7.50,0.00,5.80,6.30,0,3.3,7.30,4.10,6,4.1,10.00,2.20,5.80,8.2,7.40,5.70,6.10,5.00,5.00,5.00,5.00,70,75,87,64,1,96,74,79,36,93,85
CALEDONIAN ENVIRONMENTAL SERVICES PLC,,XS0119796539,GB,20180801,Industrial Conglomerates,3.5,3.5,3.7,2.2,4.1,6.8,4.40,,2.20,,1.3,6.30,6.8,3.6,2.4,3.2,4.40,3.6,1.00,3.5,3.4,0.8,2.20,25.00,9.30,4.50,0,2.9,6.80,2.60,6,2,5.40,2.30,0.70,1.3,6.30,5.90,5.20,4.20,4.20,4.20,4.20,70,43,3,11,4,5,14,44,68,28,50
COCA-COLA HBC FINANCE PLC,,XS1825134155,GB,20180801,Beverages,9.8,7,7.8,6.1,6.5,9.6,7.00,7.10,7.60,,6.5,,8.3,3.4,1.2,7.2,7.00,5.7,5.70,3.6,2.4,0,5.30,0.00,9.20,7.50,15,4.9,4.20,7.50,7.2,3.7,8.20,3.00,4.20,6.5,9.70,6.10,8.80,5.00,5.00,5.00,5.00,78,82,21,3,1,67,14,100,100,96,90
NGG FINANCE PLC,,XS0903531795,GB,20180801,Utilities,10,7.6,8.2,3.8,8.2,10,7.80,8.00,3.80,,8.2,,10,2.7,6.4,3.7,8.80,1.5,3.80,5.3,4,3.3,7.50,0.00,5.80,6.30,0,3.3,7.30,4.10,6,4.1,10.00,2.20,5.80,8.2,7.40,5.70,6.10,5.00,5.00,5.00,5.00,70,75,87,64,1,96,74,79,36,93,85
NORTHUMBRIAN WATER LIMITED,,GB0003206231,GB,20180801,Industrial Conglomerates,3.5,3.5,3.7,2.2,4.1,6.8,4.40,,2.20,,1.3,6.30,6.8,3.6,2.4,3.2,4.40,3.6,1.00,3.5,3.4,0.8,2.20,25.00,9.30,4.50,0,2.9,6.80,2.60,6,2,5.40,2.30,0.70,1.3,6.30,5.90,5.20,4.20,4.20,4.20,4.20,70,43,3,11,4,5,14,44,68,28,50
SOUTHERN ELECTRIC POWER DISTRIBUTION PLC,SSE,XS0139563166,GB,20180801,Utilities,9.3,7.2,7.3,4.7,8.1,10,6.20,7.90,4.70,,8.1,,10,3.3,7.3,3.8,4.60,3.2,0.80,3.8,4.5,4.7,5.70,0.00,6.20,4.90,0,3,7.20,4.90,6.3,4.9,9.20,1.80,4.20,8.1,6.10,5.70,4.80,4.20,4.20,5.00,5.00,82,87,97,90,1,95,68,79,36,45,14
SUTTON AND EAST SURREY WATER PLC,,XS0126604726,GB,20180801,Trading Companies & Distributors,4,5.3,5.3,7.3,3.9,10,2.80,10.00,7.30,,3.9,,10,2.2,1,6.3,6.10,2.6,1.70,2,2,1.1,4.00,0.00,6.00,3.00,23,2.4,6.20,1.00,6.2,2.7,9.10,2.10,4.20,3.9,5.30,5.20,3.50,5.00,5.00,5.00,5.00,7,7,31,85,4,16,55,52,50,28,92
WESTERN POWER DISTRIBUTION (SOUTH WEST) PLC,PPL,XS0165510313,GB,20180801,Utilities,3.9,5,4.9,4.1,5.8,5.9,7.20,3.90,4.10,,5.8,,5.9,5.4,7.7,3.7,7.20,3.1,3.30,5.1,5.7,5,8.30,0.00,5.20,6.50,0,3.6,7.30,4.40,5.1,4.4,9.20,1.90,4.20,5.8,6.60,5.70,5.30,5.00,5.00,5.00,5.00,14,15,51,37,2,51,45,48,79,54,49
ZURICH FINANCE (UK) PLC,,XS0177600920,GB,20180801,Multi-Line Insurance & Brokerage,8.4,6.7,7,6.3,8.1,7,10.00,,5.70,7.50,8.1,,10,0.6,0.1,0.6,10.00,1.4,6.00,0.9,1.5,0,9.10,0.00,5.60,7.70,0,0.5,7.80,6.50,5.9,0,5.40,8.80,7.20,8.1,6.30,6.00,5.30,5.00,5.00,5.00,5.00,70,75,81,69,1,96,83,90,61,93,97
MARKS AND SPENCER P.L.C.,MKS,XS0471074582,GB,20180801,Retail - Consumer Discretionary,10,7.3,9.3,6.8,7.9,9.2,9.50,,5.50,7.70,7.9,,10,2.9,2.4,6.2,9.90,3.4,6.30,1.4,1.8,0,4.10,15.00,10.00,7.10,0,1.4,3.00,5.10,6.2,6.3,4.80,6.90,4.70,7.9,7.40,4.80,5.20,5.00,5.00,5.00,5.00,33,28,99,95,1,93,57,79,36,54,21
LAND SECURITIES CAPITAL MARKETS PLC,,XS0204780042,GB,20180801,Real Estate Management & Services,7.6,6,7.7,3,6.4,9,8.10,10.00,3.00,,6.4,,9,4.1,0.4,0.9,8.50,4.1,5.60,1.6,1.3,2.3,9.90,0.00,3.10,6.00,0,2.1,8.60,4.60,3.2,1.9,10.00,0.00,5.00,6.4,7.80,5.30,6.10,5.00,5.00,5.00,5.00,31,27,44,13,2,64,12,79,36,60,25
JOHN DEERE LIMITED,,US24423JH911,GB,20180801,Construction & Farm Machinery & Heavy Trucks,6.2,5.2,5,5.8,4.7,10,10.00,5.30,5.80,,4.7,,10,2.2,1,4.9,10.00,3.6,6.70,2.7,6.2,4.3,4.20,22.00,8.40,5.60,17,3.6,4.90,3.40,6.8,8.5,8.40,3.60,5.00,4.7,4.40,6.70,4.10,5.00,5.00,5.00,5.00,6,6,35,20,3,28,17,52,87,41,27
WHITBREAD GROUP PLC,,XS1235295539,GB,20180801,Restaurants,8.3,5.6,8.5,4.5,8.2,10,7.60,,4.70,2.60,8.2,,10,3.3,1.6,4,6.80,5.9,5.70,2.4,3.7,0,3.30,19.00,10.00,6.30,0,1.2,5.70,7.50,6.5,9.7,8.60,2.60,4.20,8.2,5.10,5.10,3.20,5.00,5.00,5.00,5.00,50,47,94,82,1,96,72,79,36,81,53
UNITED UTILITIES WATER LIMITED,UU,XS0101092210,GB,20180801,Utilities,8,6.4,6.7,5,7.6,8.7,5.80,,7.10,5.00,7.6,,8.7,4.8,3,2.1,4.10,8.6,5.70,5.8,3.2,2.2,7.10,0.00,5.80,5.90,0,2.5,6.60,5.40,6.7,4.3,9.00,3.00,5.00,7.6,6.00,5.80,4.80,5.00,5.00,5.00,5.00,70,75,94,82,1,89,42,79,36,34,4
SCOTTISH HYDRO ELECTRIC POWER DISTRIBUTION PLC,,XS0270713091,GB,20180801,Utilities,9.3,7.2,7.3,4.7,8.1,10,6.20,7.90,4.70,,8.1,,10,3.3,7.3,3.8,4.60,3.2,0.80,3.8,4.5,4.7,5.70,0.00,6.20,4.90,0,3,7.20,4.90,6.3,4.9,9.20,1.80,4.20,8.1,6.10,5.70,4.80,4.20,4.20,5.00,5.00,82,87,97,90,1,95,68,79,36,45,14
RELX (INVESTMENTS) PLC,REL,XS1090334563,GB,20180801,Professional Services,9.8,7,10,6.1,8.2,10,9.00,,7.30,4.90,8.2,,10,2.4,2.4,1.8,9.00,2.8,4.80,1.8,3.2,3.7,7.90,0.00,6.50,7.40,0,0.6,8.60,8.90,5.1,1.3,4.90,8.90,6.80,8.2,10.00,5.00,8.80,5.00,5.00,5.00,5.00,74,78,94,82,1,97,76,79,36,60,26
HUTCHISON WHAMPOA FINANCE UK PLC,CKHUH,XS0276103156,GB,20180801,Industrial Conglomerates,3.5,3.5,3.7,2.2,4.1,6.8,4.40,,2.20,,1.3,6.30,6.8,3.6,2.4,3.2,4.40,3.6,1.00,3.5,3.4,0.8,2.20,25.00,9.30,4.50,0,2.9,6.80,2.60,6,2,5.40,2.30,0.70,1.3,6.30,5.90,5.20,4.20,4.20,4.20,4.20,74,70,0,0,4,1,2,19,10,93,92
SP DISTRIBUTION PLC,,XS0649291944,GB,20180801,Utilities,10,7.9,8.5,5.9,6.7,10,8.70,8.60,5.90,,6.7,,10,2.4,7.3,3.7,8.70,4.5,6.20,5.1,4.6,4.8,4.60,0.00,8.20,5.80,0,4,7.30,6.20,6.4,4.2,10.00,1.80,5.00,6.7,8.10,6.40,7.50,5.00,5.00,5.00,5.00,66,79,81,86,1,71,53,58,26,32,6
SP MANWEB PLC,IBE,XS0828007277,GB,20180801,Utilities,10,7.9,8.5,5.9,6.7,10,8.70,8.60,5.90,,6.7,,10,2.4,7.3,3.7,8.70,4.5,6.20,5.1,4.6,4.8,4.60,0.00,8.20,5.80,0,4,7.30,6.20,6.4,4.2,10.00,1.80,5.00,6.7,8.10,6.40,7.50,5.00,5.00,5.00,5.00,66,79,81,86,1,71,53,58,26,32,6
EDF ENERGY (UK) LIMITED,,XS0435582936,GB,20180801,Utilities,6.5,5.9,6.6,5.5,3.2,10,5.60,5.50,5.50,,3.2,,10,1.2,7.7,3.7,5.30,4.8,3.10,5.7,6.4,5,1.90,0.00,10.00,4.90,0,3.6,7.30,5.80,6.4,4.8,7.50,1.90,2.50,3.2,2.20,6.20,1.40,4.20,4.20,4.20,4.20,24,22,14,10,4,9,6,4,4,76,75
ZURICH FINANCIAL SERVICES (UKISA) LIMITED,,XS0105585730,GB,20180801,Multi-Line Insurance & Brokerage,8.4,6.7,7,6.3,8.1,7,10.00,,5.70,7.50,8.1,,10,0.6,0.1,0.6,10.00,1.4,6.00,0.9,1.5,0,9.10,0.00,5.60,7.70,0,0.5,7.80,6.50,5.9,0,5.40,8.80,7.20,8.1,6.30,6.00,5.30,5.00,5.00,5.00,5.00,70,75,81,69,1,96,83,90,61,93,97
WPP CP FINANCE PLC,,XS1856095028,GB,20180801,Media,10,7.8,10,7.8,7.7,10,10.00,,7.20,8.30,7.7,,10,1.8,1,1.8,10.00,2.8,5.80,1.5,2.7,0,8.00,0.00,7.80,8.80,0,1,9.60,9.80,6.7,1.5,8.30,4.20,5.50,7.7,8.20,5.90,7.10,5.00,5.00,4.20,4.20,35,31,72,41,1,91,49,90,45,96,90
HONDA FINANCE EUROPE PLC,,XS1830125412,GB,20180801,Automobiles,6.2,4.8,8.2,2,3.7,9.9,9.90,,3.50,0.80,3.7,,10,2.1,1.1,5.3,9.90,3.8,6.70,2.9,6.2,5.1,3.50,20.00,8.90,5.40,0,3.5,6.00,3.30,8.9,6.5,10.00,3.40,7.50,3.7,7.40,6.70,7.10,5.00,5.00,4.20,4.20,21,23,18,58,3,14,48,62,61,17,42
RECKITT BENCKISER TREASURY SERVICES PLC,,USG7420TAE67,GB,20180801,Household & Personal Products,6.7,5.6,8.3,3.9,7.7,10,7.20,,8.20,5.00,7.7,,9.3,3.4,3.2,5.5,8.20,4.9,6.10,2.9,3.4,0,8.20,0.00,5.70,6.90,0,4.5,5.70,7.50,7,7.6,7.30,3.00,3.30,7.7,7.00,6.10,6.10,4.20,4.20,4.20,4.20,31,26,77,47,1,90,46,79,36,96,90
WESTERN POWER DISTRIBUTION (WEST MIDLANDS) PLC,PPL,XS0627336323,GB,20180801,Utilities,3.9,5,4.9,4.1,5.8,5.9,7.20,3.90,4.10,,5.8,,5.9,5.4,7.7,3.7,7.20,3.1,3.30,5.1,5.7,5,8.30,0.00,5.20,6.50,0,3.6,7.30,4.40,5.1,4.4,9.20,1.90,4.20,5.8,6.60,5.70,5.30,5.00,5.00,5.00,5.00,14,15,51,37,2,51,45,48,79,54,49
TESCO PERSONAL FINANCE PLC,,XS0780063235,GB,20180801,Retail - Food & Staples,6.3,4.8,9.1,3.4,6.6,8.4,9.80,,2.00,2.30,6.6,,10,2.9,1.9,7.8,8.20,3.4,4.70,1.8,2.4,0,1.60,17.00,10.00,4.60,0,1.8,2.30,5.00,7.6,6.3,4.00,7.20,4.20,6.6,9.60,4.90,7.50,4.60,4.60,5.00,5.00,37,34,39,9,2,69,15,79,36,93,85
RECKITT BENCKISER GROUP PLC,RB.,GB00B24CGK77,GB,20180801,Household & Personal Products,6.7,5.6,8.3,3.9,7.7,10,7.20,,8.20,5.00,7.7,,9.3,3.4,3.2,5.5,8.20,4.9,6.10,2.9,3.4,0,8.20,0.00,5.70,6.90,0,4.5,5.70,7.50,7,7.6,7.30,3.00,3.30,7.7,7.00,6.10,6.10,4.20,4.20,4.20,4.20,31,26,77,47,1,90,46,79,36,96,90
JAGUAR LAND ROVER AUTOMOTIVE PLC,,US47010BAB09,GB,20180801,Automobiles,2.4,4.1,4.8,3,5.3,4.2,10.00,,1.00,4.60,5.3,,10,2.3,1.4,5.7,10.00,3.8,10.00,3.1,7,6.5,1.00,20.00,9.20,3.20,0,3.9,6.00,3.30,9.8,8.7,4.00,3.00,0.00,5.3,1.60,7.50,2.10,4.20,4.20,4.20,4.20,52,47,29,38,1,39,40,48,31,54,22
WESTERN POWER DISTRIBUTION (EAST MIDLANDS) PLC,PPL,XS0627333221,GB,20180801,Utilities,3.9,5,4.9,4.1,5.8,5.9,7.20,3.90,4.10,,5.8,,5.9,5.4,7.7,3.7,7.20,3.1,3.30,5.1,5.7,5,8.30,0.00,5.20,6.50,0,3.6,7.30,4.40,5.1,4.4,9.20,1.90,4.20,5.8,6.60,5.70,5.30,5.00,5.00,5.00,5.00,14,15,51,37,2,51,45,48,79,54,49
TITAN GLOBAL FINANCE PLC,,XS1716212243,GB,20180801,Construction Materials,5.7,4.5,4,4.2,6.4,3.3,2.70,4.90,4.20,,6.4,,3.3,8.5,6.2,9.6,4.00,5.3,2.30,4.8,6.9,2.4,4.70,0.00,6.60,4.30,25,6.4,3.70,3.70,3.9,4.4,5.50,3.20,1.70,6.4,3.90,7.20,4.10,5.00,5.00,5.00,5.00,43,35,94,100,1,64,90,56,67,17,51
PACCAR FINANCIAL PLC,,XS1837074696,GB,20180801,Construction & Farm Machinery & Heavy Trucks,5,5,4.2,5.2,6,7.9,4.50,4.50,5.20,,6,,7.9,2.4,1.7,5.3,4.50,3.5,1.00,3,6.4,6.1,4.20,22.00,6.80,4.00,17,3.1,5.70,0.00,9.2,7.8,3.40,3.60,0.00,6,3.90,6.60,3.50,5.00,5.00,5.00,5.00,40,43,47,32,1,54,51,48,79,76,71
MONDI FINANCE PLC,,XS1813593313,GB,20180801,Paper & Forest Products,8.2,5.9,6.5,1.5,7.7,7.9,5.60,7.80,1.50,,7.7,,7.9,5.6,2.2,6.6,4.40,6.1,3.50,4.1,4.6,1.6,1.50,15.00,10.00,4.50,0,4.3,4.30,6.20,6.3,5.8,8.80,3.20,5.00,7.7,9.20,5.30,7.50,5.00,5.00,5.00,5.00,70,75,77,47,1,90,47,79,36,76,44
ITOCHU TREASURY CENTRE EUROPE PLC,,XS1825756312,GB,20180801,Trading Companies & Distributors,5.7,5.9,4.4,7.8,4.6,10,4.40,,7.90,7.80,4.6,,10,1.7,1,5.4,10.00,2.5,6.80,1.9,2.1,1.7,5.60,0.00,5.70,4.30,18,1.7,6.10,5.00,5.9,2.8,8.30,1.00,3.30,4.6,4.60,4.80,2.40,5.00,5.00,4.20,4.20,10,11,41,94,3,27,81,66,65,17,42
"International Consolidated Airlines Group, S.A.",IAG,ES0177542018,GB,20180801,Airlines,1.8,4,3.5,2.3,8.4,3.5,10.00,,1.90,2.80,8.4,,3.5,8.5,9.4,3.1,10.00,2.7,5.80,1.4,3.4,0,1.90,26.00,9.70,4.60,0,3.7,7.10,4.20,9.4,3,4.80,4.70,2.50,8.4,4.60,5.90,3.50,5.00,5.00,5.00,5.00,91,97,84,91,1,98,98,79,41,96,95
